rank,name,country_name,country_id,active,value
205,Sargis Sargsian,Armenia,ARM,false,40.52%
206,Alex Calatrava,Spain,ESP,false,40.50%
207,Javier Frana,Argentina,ARG,false,40.48%
207,Marcos Aurelio Gorriz,Spain,ESP,false,40.48%
209,Carlos Moya,Spain,ESP,false,40.47%
210,Stefano Travaglia,Italy,ITA,true,40.46%
211,Juan Albert Viloca Puig,Spain,ESP,false,40.43%
212,Viktor Troicki,Serbia,SRB,true,40.41%
213,Javier Sanchez,Spain,ESP,false,40.40%
214,Mardy Fish,United States,USA,false,40.40%
215,Alex Antonitsch,Austria,AUT,false,40.40%
216,Jonas Bjorkman,Sweden,SWE,false,40.39%
217,Radek Stepanek,Czech Republic,CZE,false,40.38%
218,Michael Stich,Germany,GER,false,40.38%
219,Jakob Hlasek,Switzerland,SUI,false,40.37%
220,Dudi Sela,Israel,ISR,false,40.35%
221,Lukasz Kubot,Poland,POL,false,40.33%
222,Denis Kudla,United States,USA,true,40.33%
223,Ronald Agenor,United States,USA,false,40.33%
224,Francisco Roig,Spain,ESP,false,40.32%
225,Hicham Arazi,Morocco,MAR,false,40.31%
226,Andre Sa,Brazil,BRA,false,40.30%
227,Wayne Ferreira,South Africa,RSA,false,40.29%
228,Marcos Baghdatis,Cyprus,CYP,false,40.27%
229,Steve Darcis,Belgium,BEL,false,40.26%
230,Mikael Tillstrom,Sweden,SWE,false,40.24%
231,Fernando Gonzalez,Chile,CHI,false,40.24%
232,Jimmy Wang,"Taiwan, Province of China",TPE,false,40.22%
233,Philipp Kohlschreiber,Germany,GER,true,40.19%
234,Fernando Verdasco,Spain,ESP,true,40.18%
235,Andrey Golubev,Kazakhstan,KAZ,false,40.18%
236,Thiago Monteiro,Brazil,BRA,true,40.17%
237,Michael Russell,United States,USA,false,40.16%
238,Lars Burgsmuller,Germany,GER,false,40.16%
239,Corentin Moutet,France,FRA,true,40.15%
240,Claudio Mezzadri,Switzerland,SUI,false,40.15%
241,Paul Henri Mathieu,France,FRA,false,40.15%
242,Marcel Granollers,Spain,ESP,true,40.14%
243,Todd Martin,United States,USA,false,40.13%
